"R","P","Collection Time","Source Url","Url","Term","Course","Enrl","Median"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","SPAN-002-01","13","B"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","SPAN-003-01","15","B+"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","SPAN-009-01","12","A-"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","SPAN-020-90","18","A-"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","SPAN-022-90","18","A"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","SPAN-032-90","18","A /A-"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","SPAN-60.02-01","17","A-"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","SPAN-60.02-02","12","A-"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","THEA-062-90","10","A /A-"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","THEA-065-01","13","A"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","WGSS-010-01","19","A"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","WGSS-35.01-01","13","B+"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","WGSS-38.02-01","30","B+"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","WGSS-41.04-01","10","A-/B+"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","WGSS-43.05-01","26","A-"
"","","1/13/2018 12:40:30 PM","http://www.dartmouth.edu/~reg/transcript/medians/15x.html","","15X","WGSS-65.07-01","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AAAS-010-01","20","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AAAS-011-01","12","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AAAS-012-01","14","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AAAS-019-01","17","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AAAS-035-01","10","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AAAS-052-01","19","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AAAS-39.01-01","24","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AAAS-80.06-01","21","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AAAS-83.05-01","23","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AMES-008-01","28","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AMES-030-01","35","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AMES-045-01","23","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AMES-21.09-01","33","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AMES-41.09-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AMES-42.06-01","17","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","AMES-42.10-01","10","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-001-01","56","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-006-01","69","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-018-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-030-01","29","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-037-01","19","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-040-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-058-01","21","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-060-01","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-073-01","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-075-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-12.02-01","27","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ANTH-12.16-01","30","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARAB-001-02","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARAB-001-04","10","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARAB-031-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARAB-62.02-1","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARTH-001-01","47","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARTH-16.19-01","20","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARTH-16.20-01","41","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARTH-17.05-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARTH-17.09-01","12","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ARTH-17.13-01","10","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ASTR-002-01","33","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ASTR-003-01","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-002-01","89","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-012-01","51","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-012-02","49","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-014-01","66","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-016-01","26","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-024-01","11","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-040-01","65","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-046-01","13","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-048-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-11.01-01","58","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","BIOL-52.02-01","12","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHEM-005-01","86","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHEM-006-01","34","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHEM-010-01","25","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHEM-051-01","80","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHIN-001-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHIN-001-02","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHIN-001-03","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHIN-004-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHIN-004-02","20","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHIN-004-03","20","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHIN-042-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHIN-61.02-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CHIN-63.02-01","10","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CLST-005-01","19","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CLST-006-01","25","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CLST-014-01","33","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CLST-020-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CLST-029-90","10","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CLST-030-91","10","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","CLST-031-90","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COCO-01.02-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COCO-01.03-01","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COCO-015-01","24","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COLT-001-01","49","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COLT-10.14-01","41","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COLT-35.01-1","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COLT-35.02-01","12","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COLT-40.01-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COLT-66.01-01","33","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-001-01","177","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-010-01","104","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-016-01","21","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-022-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-030-01","49","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-031-01","55","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-055-01","63","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-058-01","16","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-071-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-075-01","32","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-077-01","31","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-083-01","12","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-098-01","27","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-129.1-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-129.1-02","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-149.2-01","20","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-175-01","32","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-177-01","31","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-183-01","12","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-29.01-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-29.01-02","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","COSC-49.02-01","20","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EARS-001-01","53","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EARS-006-01","171","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EARS-045-90","23","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EARS-046-90","23","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EARS-047-90","23","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-001-01","88","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-001-02","88","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-001-03","72","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-001-04","72","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-002-01","32","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-005-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-010-01","45","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-010-02","45","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-020-01","60","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-020-02","60","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-021-01","48","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-021-02","48","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-021-03","55","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-021-04","55","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-022-01","57","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-022-02","57","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-022-03","54","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-022-04","54","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-024-01","57","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-024-02","57","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-026-01","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-026-02","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-027-01","55","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-027-02","55","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-028-01","31","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-028-02","31","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-029-01","60","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-029-02","60","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-036-01","44","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-036-02","44","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-038-01","31","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-039-01","54","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-039-02","54","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-070-01","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-070-02","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-076-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ECON-080-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EDUC-001-01","53","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EDUC-015-01","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EDUC-016-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EDUC-051-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","EDUC-062-01","12","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-001-01","23","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-005-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-011-01","11","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-033-01","10","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-047-01","26","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-080-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-090-90","12","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-090-91","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-091-90","12","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-091-91","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-092-90","12","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-092-91","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-52.10-01","26","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGL-54.15-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGS-002-01","36","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","ENGS-012-01","27","A"
